y_true,y_score
0.0,0.061621033
0.0,0.06082056
0.0,0.059485447
0.0,0.06647426
0.0,0.07564625
0.0,0.084867075
0.0,0.07968888
0.0,0.085943
0.0,0.10329613
0.0,0.17568822
0.0,0.12329652
0.0,0.14584424
0.0,0.13724963
0.0,0.14639635
0.0,0.14882384
0.0,0.17133279
0.0,0.19119105
0.0,0.18892774
0.0,0.21905713
0.0,0.22203285
0.0,0.25371963
0.0,0.22979628
0.0,0.26202446
0.0,0.2563205
0.0,0.25926912
0.0,0.24827032
0.0,0.23586361
0.0,0.2294344
0.0,0.060186233
0.0,0.0690779
0.0,0.06717807
0.0,0.08842582
0.0,0.09201604
0.0,0.10280181
0.0,0.10531869
0.0,0.11482143
0.0,0.11884408
0.0,0.1340265
0.0,0.0952815
0.0,0.11041138
0.0,0.08338142
0.0,0.09832846
0.0,0.08792683
0.0,0.1147289
0.0,0.10986045
0.0,0.09257676
0.0,0.13702981
1.0,0.16195393
1.0,0.18808839
1.0,0.17341065
1.0,0.1875977
1.0,0.19524597
1.0,0.21894975
1.0,0.23322788
1.0,0.2416467
1.0,0.27404574
0.0,0.049191996
0.0,0.051807437
0.0,0.072477296
0.0,0.07782248
0.0,0.077947594
0.0,0.079832196
0.0,0.08058032
0.0,0.06830953
0.0,0.06793732
0.0,0.068501644
0.0,0.062577605
0.0,0.05739375
0.0,0.06934632
0.0,0.0775372
0.0,0.05355203
0.0,0.06798958
0.0,0.07249432
0.0,0.053238742
0.0,0.05833869
0.0,0.068330444
0.0,0.073263794
0.0,0.050661612
0.0,0.051222894
0.0,0.051442027
0.0,0.049718514
0.0,0.06477756
0.0,0.06523182
0.0,0.06500502
0.0,0.078185804
0.0,0.07808404
0.0,0.092186704
0.0,0.12092072
0.0,0.14613454
0.0,0.12377098
0.0,0.13574031
0.0,0.115073204
0.0,0.14006418
0.0,0.12717554
0.0,0.1691433
0.0,0.17024845
0.0,0.16654165
0.0,0.17090109
0.0,0.1821861
0.0,0.18616605
0.0,0.19471651
0.0,0.19296357
0.0,0.18237035
0.0,0.19213402
0.0,0.19507986
0.0,0.18061878
0.0,0.082103685
0.0,0.06150906
0.0,0.07205432
0.0,0.07306293
0.0,0.07942011
0.0,0.08310629
0.0,0.07868271
0.0,0.08018455
0.0,0.12684187
0.0,0.119744666
0.0,0.1169169
0.0,0.14286155
0.0,0.14113611
0.0,0.13617826
0.0,0.15491104
0.0,0.14509845
0.0,0.20149513
0.0,0.15028313
0.0,0.16823918
0.0,0.15383658
0.0,0.07625465
0.0,0.04168453
0.0,0.034731973
0.0,0.046662193
0.0,0.043070927
0.0,0.041248467
0.0,0.05507339
0.0,0.054666113
0.0,0.052966703
0.0,0.043560334
0.0,0.058400143
0.0,0.062219653
0.0,0.06358421
0.0,0.071074426
0.0,0.04659557
0.0,0.063319355
0.0,0.061451703
0.0,0.064138494
0.0,0.06000317
0.0,0.074412815
0.0,0.07671747
0.0,0.07799188
0.0,0.079810135
0.0,0.08272318
0.0,0.08816386
0.0,0.107736014
0.0,0.092181236
0.0,0.09326507
0.0,0.09600926
0.0,0.09452883
0.0,0.089068554
0.0,0.10830716
0.0,0.1300617
0.0,0.1379416
0.0,0.13094616
0.0,0.1288211
0.0,0.1344531
0.0,0.14381146
0.0,0.17979074
0.0,0.17169648
0.0,0.18551736
0.0,0.17747056
0.0,0.21363433
0.0,0.20268716
0.0,0.21678938
0.0,0.19150431
0.0,0.041085057
0.0,0.026273007
0.0,0.037222814
0.0,0.049463727
0.0,0.052119017
0.0,0.05524215
0.0,0.06782361
0.0,0.06529393
0.0,0.06454814
0.0,0.06103607
0.0,0.07243134
0.0,0.0679235
0.0,0.08549648
0.0,0.082352266
0.0,0.07667091
0.0,0.10560289
0.0,0.076672025
0.0,0.07894198
0.0,0.08459989
0.0,0.08017056
0.0,0.08224637
0.0,0.090565644
0.0,0.06313284
0.0,0.065623954
0.0,0.06633352
0.0,0.06509657
0.0,0.060396876
0.0,0.06981211
0.0,0.084180094
0.0,0.07007829
0.0,0.07105588
0.0,0.07807045
0.0,0.08645014
0.0,0.09772858
0.0,0.10803832
0.0,0.09976866
0.0,0.10880094
0.0,0.12467398
0.0,0.15281382
0.0,0.14325793
0.0,0.14024112
0.0,0.14461097
0.0,0.16112483
0.0,0.15607451
0.0,0.16752408
0.0,0.17052902
0.0,0.17123911
0.0,0.1821083
0.0,0.20928596
0.0,0.20323075
0.0,0.19251505
0.0,0.1801959
0.0,0.1846095
0.0,0.18051893
0.0,0.03087929
0.0,0.044707805
0.0,0.05883586
0.0,0.066745855
0.0,0.075592086
0.0,0.10375448
0.0,0.09463762
0.0,0.081801824
0.0,0.08012343
0.0,0.07887467
0.0,0.08335065
0.0,0.0758632
0.0,0.078281455
0.0,0.086906575
0.0,0.07794269
0.0,0.09558936
0.0,0.08149502
0.0,0.10681143
0.0,0.102997415
0.0,0.112518415
0.0,0.13949259
0.0,0.15024425
0.0,0.15039423
0.0,0.16580261
0.0,0.18153943
0.0,0.19442345
0.0,0.18467267
0.0,0.21776909
0.0,0.18826805
0.0,0.24277623
0.0,0.23883912
0.0,0.22197609
0.0,0.21621153
0.0,0.19208865
0.0,0.06916479
0.0,0.045595698
0.0,0.04807917
0.0,0.05935651
0.0,0.057076324
0.0,0.06546759
0.0,0.06364994
0.0,0.06120306
0.0,0.05358566
0.0,0.048292704
0.0,0.045845184
0.0,0.041385643
0.0,0.03892941
0.0,0.03688221
0.0,0.044961818
0.0,0.053877153
0.0,0.057530914
0.0,0.052098714
0.0,0.053611204
0.0,0.07361698
0.0,0.07291163
0.0,0.07102356
0.0,0.07677487
0.0,0.08795356
0.0,0.09913097
0.0,0.13631725
0.0,0.15432183
0.0,0.20074715
0.0,0.17648454
0.0,0.17276782
0.0,0.18751317
0.0,0.17143466
0.0,0.16105428
0.0,0.17995304
0.0,0.15759265
0.0,0.15437649
0.0,0.1506853
0.0,0.14118686
0.0,0.03326049
0.0,0.034252156
0.0,0.04274106
0.0,0.049270246
0.0,0.051086668
0.0,0.049416356
0.0,0.052044835
0.0,0.05144934
0.0,0.07252899
0.0,0.067918785
0.0,0.07272306
0.0,0.072400816
0.0,0.072859645
0.0,0.071747005
0.0,0.06465496
0.0,0.06298468
0.0,0.05567046
0.0,0.04841024
0.0,0.05238303
0.0,0.05549516
0.0,0.045464177
0.0,0.03512422
0.0,0.0357721
0.0,0.032295834
0.0,0.033940557
0.0,0.027696729
0.0,0.02429223
0.0,0.021220308
0.0,0.026173016
0.0,0.026756143
0.0,0.0314065
0.0,0.041901417
0.0,0.052556545
0.0,0.061602946
0.0,0.08486395
0.0,0.08521816
0.0,0.094133556
0.0,0.11110466
0.0,0.10045104
0.0,0.0932406
0.0,0.084660776
0.0,0.05841916
0.0,0.1416365
0.0,0.20771629
0.0,0.20413798
0.0,0.19014364
0.0,0.21612856
0.0,0.22851954
0.0,0.08058077
0.0,0.06670101
0.0,0.066370204
0.0,0.08407189
0.0,0.083421305
0.0,0.10440292
0.0,0.113808304
0.0,0.12725468
0.0,0.13966474
0.0,0.13564765
0.0,0.12429873
0.0,0.1355514
0.0,0.18225348
0.0,0.20272234
0.0,0.20567964
0.0,0.22571976
0.0,0.25368333
0.0,0.23477225
0.0,0.2453141
0.0,0.26513878
0.0,0.253779
0.0,0.27329665
0.0,0.27235815
0.0,0.15286638
0.0,0.101260856
0.0,0.16691494
0.0,0.15483457
0.0,0.1638231
0.0,0.20557617
0.0,0.22329825
0.0,0.27969694
0.0,0.28559557
0.0,0.30976415
0.0,0.2930946
0.0,0.33805922
0.0,0.3750091
0.0,0.349437
0.0,0.3580625
0.0,0.35974634
0.0,0.34996924
0.0,0.025766961
0.0,0.03213735
0.0,0.042768598
0.0,0.047275756
0.0,0.049532488
0.0,0.051384054
0.0,0.046137936
0.0,0.04711464
0.0,0.05102018
0.0,0.047388446
0.0,0.04218804
0.0,0.049781565
0.0,0.039908
0.0,0.03858184
0.0,0.040230744
0.0,0.052711878
0.0,0.040775757
0.0,0.03719743
0.0,0.042858757
0.0,0.037132762
0.0,0.039034463
0.0,0.035585742
0.0,0.036138847
0.0,0.035018396
0.0,0.035753306
0.0,0.03502002
0.0,0.04655223
0.0,0.037322294
0.0,0.038042367
0.0,0.044584636
0.0,0.04751561
0.0,0.050438773
0.0,0.07085286
0.0,0.06178059
0.0,0.07632895
0.0,0.07552674
0.0,0.08812722
0.0,0.07820261
0.0,0.10360129
0.0,0.1156934
0.0,0.13827899
0.0,0.1429155
0.0,0.1174127
0.0,0.13628593
0.0,0.15011398
0.0,0.15459146
0.0,0.16977587
0.0,0.19790731
0.0,0.22058015
0.0,0.22681008
0.0,0.2459458
1.0,0.23819804
1.0,0.25677282
1.0,0.26201856
1.0,0.2650095
1.0,0.3034788
1.0,0.29307666
1.0,0.26525772
1.0,0.34734452
1.0,0.45334274
1.0,0.4764731
0.0,0.024117135
0.0,0.03137553
0.0,0.032928
0.0,0.036811188
0.0,0.04395659
0.0,0.055313416
0.0,0.05887693
0.0,0.06561884
0.0,0.06573105
0.0,0.06675649
0.0,0.06623273
0.0,0.080383584
0.0,0.07761622
0.0,0.08482202
0.0,0.10805359
0.0,0.110583924
0.0,0.13238613
0.0,0.16678174
0.0,0.14931461
0.0,0.15463793
0.0,0.17823018
0.0,0.18287688
0.0,0.16345759
0.0,0.1498071
0.0,0.057369974
0.0,0.039170556
0.0,0.042753644
0.0,0.045994047
0.0,0.041221958
0.0,0.043635648
0.0,0.052797228
0.0,0.052127425
0.0,0.051959317
0.0,0.049840923
0.0,0.046845213
0.0,0.04487291
0.0,0.04393219
0.0,0.04147971
0.0,0.037001487
0.0,0.036089964
0.0,0.031254087
0.0,0.027733851
0.0,0.02504235
0.0,0.023883192
0.0,0.025731245
0.0,0.020502254
0.0,0.019084943
0.0,0.017724888
0.0,0.017530734
0.0,0.016755188
0.0,0.014611248
0.0,0.0198899
0.0,0.016634483
0.0,0.016850261
0.0,0.013631468
0.0,0.014171507
0.0,0.015318909
0.0,0.017034136
0.0,0.019497225
0.0,0.016289338
0.0,0.015705006
0.0,0.016440557
0.0,0.01845493
0.0,0.018245503
0.0,0.016998373
0.0,0.02148652
0.0,0.021360254
0.0,0.021534165
0.0,0.025643468
0.0,0.020877754
0.0,0.023487568
0.0,0.02573006
0.0,0.032537017
0.0,0.027932562
0.0,0.029144922
0.0,0.03370776
0.0,0.034869798
0.0,0.032871563
0.0,0.040225774
0.0,0.039791487
0.0,0.05320448
0.0,0.06555954
0.0,0.07229163
0.0,0.10559109
0.0,0.09910289
0.0,0.11189032
0.0,0.1084598
0.0,0.11455277
0.0,0.16267218
0.0,0.14166203
0.0,0.15912776
0.0,0.14283454
0.0,0.13836676
0.0,0.14792228
0.0,0.17043425
0.0,0.16071086
0.0,0.17490767
0.0,0.23254104
0.0,0.20564476
0.0,0.21399091
0.0,0.20026574
0.0,0.26824525
0.0,0.28073168
0.0,0.2927444
0.0,0.29315442
0.0,0.31089398
0.0,0.33682835
0.0,0.35401717
0.0,0.4053434
0.0,0.38032418
0.0,0.38529453
1.0,0.39770836
1.0,0.39002743
1.0,0.42933995
1.0,0.46188453
1.0,0.4173159
1.0,0.42402035
1.0,0.45742488
1.0,0.42312816
1.0,0.49491435
1.0,0.5107884
0.0,0.12299233
0.0,0.06808434
0.0,0.060891826
0.0,0.06941852
0.0,0.069564424
0.0,0.09151411
0.0,0.10114136
0.0,0.09241598
0.0,0.1018643
0.0,0.11543724
0.0,0.12632798
0.0,0.12471342
0.0,0.13949779
0.0,0.13823165
0.0,0.1685443
0.0,0.1831442
0.0,0.20123781
0.0,0.23139681
0.0,0.19581862
0.0,0.2262688
0.0,0.23626341
0.0,0.23349077
0.0,0.23034628
0.0,0.22372107
0.0,0.062616944
0.0,0.047103807
0.0,0.05474969
0.0,0.0632349
0.0,0.051138513
0.0,0.055944856
0.0,0.0623234
0.0,0.06453047
0.0,0.06834253
0.0,0.07104842
0.0,0.078456685
0.0,0.07890696
0.0,0.094467014
0.0,0.08987367
0.0,0.08773348
0.0,0.08325127
0.0,0.092604965
0.0,0.100805596
0.0,0.10063755
0.0,0.09752419
0.0,0.093681365
0.0,0.08407415
0.0,0.095465235
0.0,0.09055076
0.0,0.09222262
0.0,0.08083277
0.0,0.07468145
0.0,0.089029215
0.0,0.09669525
0.0,0.103300795
0.0,0.10259752
0.0,0.111604825
0.0,0.13436152
0.0,0.13900799
0.0,0.14087467
0.0,0.11274698
0.0,0.12547049
0.0,0.14862664
0.0,0.1568669
0.0,0.16813844
0.0,0.16587201
0.0,0.1865338
0.0,0.1761451
0.0,0.13525414
0.0,0.051016692
0.0,0.06602663
0.0,0.050398823
0.0,0.053524587
0.0,0.05873995
0.0,0.07125329
0.0,0.07979208
0.0,0.0935073
0.0,0.09597616
0.0,0.092221245
0.0,0.08951811
0.0,0.10082038
0.0,0.11521146
0.0,0.10639449
0.0,0.11398569
0.0,0.106088385
0.0,0.12319013
0.0,0.12834477
0.0,0.1418746
0.0,0.15692693
0.0,0.16560169
0.0,0.1785859
0.0,0.17124395
0.0,0.17463164
0.0,0.18961342
0.0,0.19476841
0.0,0.18073629
0.0,0.19005832
0.0,0.17265546
0.0,0.1712746
0.0,0.16806252
0.0,0.031850047
0.0,0.027084854
0.0,0.037941776
0.0,0.04252982
0.0,0.044509687
0.0,0.056612987
0.0,0.06595039
0.0,0.073191755
0.0,0.066431455
0.0,0.064404875
0.0,0.06332789
0.0,0.06754129
0.0,0.064109646
0.0,0.06875876
0.0,0.08797754
0.0,0.0876912
0.0,0.10192042
0.0,0.09190313
0.0,0.09282978
0.0,0.10104426
0.0,0.110768065
0.0,0.10028773
0.0,0.107014336
0.0,0.1307822
0.0,0.13479109
0.0,0.13462959
0.0,0.13120365
0.0,0.17942108
0.0,0.17166328
0.0,0.18598267
0.0,0.20298362
0.0,0.19819334
0.0,0.18530387
0.0,0.16552703
0.0,0.14878798
0.0,0.15023068
0.0,0.17465976
0.0,0.025540315
0.0,0.015199065
0.0,0.02889399
0.0,0.032889318
0.0,0.027766027
0.0,0.036625125
0.0,0.03730856
0.0,0.0427128
0.0,0.036247082
0.0,0.02581678
0.0,0.041362952
0.0,0.0639577
0.0,0.069723815
0.0,0.06948564
0.0,0.10710569
0.0,0.10260229
0.0,0.06972583
0.0,0.09425773
0.0,0.08353126
0.0,0.070230335
0.0,0.068284415
0.0,0.06482744
0.0,0.054746825
0.0,0.054516412
0.0,0.047715545
0.0,0.046846405
0.0,0.043088697
0.0,0.049218565
0.0,0.04246529
0.0,0.05375585
0.0,0.053827275
0.0,0.057817295
0.0,0.05087108
0.0,0.06511013
0.0,0.0803216
0.0,0.07302667
0.0,0.06839486
0.0,0.1001314
0.0,0.09258457
0.0,0.123092875
0.0,0.11338454
0.0,0.12517016
0.0,0.15199833
0.0,0.13332412
0.0,0.14156578
0.0,0.16544324
0.0,0.16985404
0.0,0.17266482
0.0,0.17666362
0.0,0.19649078
0.0,0.20302783
0.0,0.20968054
0.0,0.21275584
0.0,0.1945347
0.0,0.17550287
0.0,0.051887438
0.0,0.043298434
0.0,0.047896724
0.0,0.04903831
0.0,0.049787793
0.0,0.057419036
0.0,0.059569854
0.0,0.057171453
0.0,0.060220197
0.0,0.057842735
0.0,0.054751437
0.0,0.056499414
0.0,0.05661765
0.0,0.06247966
0.0,0.062162284
0.0,0.05114701
0.0,0.051226884
0.0,0.051684808
0.0,0.05347494
0.0,0.054517005
0.0,0.053892516
0.0,0.048310917
0.0,0.04342847
0.0,0.06733314
0.0,0.057974726
0.0,0.06457268
0.0,0.072493
0.0,0.07689657
0.0,0.0836321
0.0,0.104161344
0.0,0.11546288
0.0,0.12181226
0.0,0.12414896
0.0,0.13445793
0.0,0.1420091
0.0,0.14300533
0.0,0.14808872
0.0,0.14327769
0.0,0.18442869
0.0,0.18885773
0.0,0.19332269
0.0,0.19824158
0.0,0.23714101
0.0,0.21617676
0.0,0.17446665
0.0,0.055629008
0.0,0.04513704
0.0,0.064841315
0.0,0.072279505
0.0,0.068215124
0.0,0.07475105
0.0,0.07813647
0.0,0.07540192
0.0,0.07156975
0.0,0.06616972
0.0,0.061363395
0.0,0.05726014
0.0,0.06741179
0.0,0.064145565
0.0,0.060155008
0.0,0.05122331
0.0,0.06608261
0.0,0.06232346
0.0,0.06338885
0.0,0.061649404
0.0,0.062499806
0.0,0.05989831
0.0,0.053554233
0.0,0.046930794
0.0,0.059975985
0.0,0.06548127
0.0,0.06939287
0.0,0.0787371
0.0,0.082471944
0.0,0.09079066
0.0,0.09861523
0.0,0.108211644
0.0,0.11384645
0.0,0.11660753
0.0,0.115986325
0.0,0.11615937
0.0,0.121939845
0.0,0.12852648
0.0,0.14390041
0.0,0.1505795
0.0,0.12925576
0.0,0.107377954
0.0,0.097998306
0.0,0.046979167
0.0,0.053134263
0.0,0.054743372
0.0,0.059296556
0.0,0.053823605
0.0,0.06648041
0.0,0.082976915
0.0,0.08487004
0.0,0.09042507
0.0,0.09727129
0.0,0.089845166
0.0,0.07737382
0.0,0.0700828
0.0,0.092623875
0.0,0.094500266
0.0,0.086114526
0.0,0.09168814
0.0,0.09176231
0.0,0.08934068
0.0,0.07955588
0.0,0.08628178
0.0,0.0681883
0.0,0.065275334
0.0,0.067035735
0.0,0.066266865
0.0,0.071219124
0.0,0.07570952
0.0,0.07246152
0.0,0.068352796
0.0,0.091788776
0.0,0.08771925
0.0,0.08969123
0.0,0.12322865
0.0,0.11587447
0.0,0.13789971
0.0,0.134459
0.0,0.13763645
0.0,0.17344972
0.0,0.17011072
0.0,0.19793397
0.0,0.190647
0.0,0.21310781
0.0,0.22586198
0.0,0.22543836
0.0,0.2161388
0.0,0.19751433
0.0,0.04984212
0.0,0.042291094
0.0,0.032050725
0.0,0.037247345
0.0,0.048288055
0.0,0.059264965
0.0,0.071361884
0.0,0.069604896
0.0,0.081524916
0.0,0.089902885
0.0,0.08451646
0.0,0.09607117
0.0,0.086843856
0.0,0.09073683
0.0,0.11009112
0.0,0.11605128
0.0,0.123382874
0.0,0.15808967
0.0,0.16136846
0.0,0.17271185
0.0,0.21457735
0.0,0.16978332
0.0,0.1794861
0.0,0.18623875
0.0,0.19677013
0.0,0.24813716
0.0,0.07765122
0.0,0.0730931
0.0,0.07991667
0.0,0.07931101
0.0,0.08840762
0.0,0.07310948
0.0,0.08972138
0.0,0.08617268
0.0,0.07696185
0.0,0.06679978
0.0,0.07173579
0.0,0.07286106
0.0,0.07851933
0.0,0.06400153
0.0,0.0678111
0.0,0.075222865
0.0,0.069595724
0.0,0.066701725
0.0,0.0684268
0.0,0.065765
0.0,0.07595371
0.0,0.06745773
0.0,0.06313343
0.0,0.056362286
0.0,0.05910006
0.0,0.055753037
0.0,0.043382972
0.0,0.044280767
0.0,0.039988957
0.0,0.04471978
0.0,0.046209026
0.0,0.05889685
0.0,0.04934354
0.0,0.05568926
0.0,0.066785514
0.0,0.061587125
0.0,0.06541439
0.0,0.070588335
0.0,0.085949756
0.0,0.09048218
0.0,0.10509551
0.0,0.11332267
0.0,0.12716684
0.0,0.12653701
0.0,0.12880787
0.0,0.12600899
0.0,0.13031368
0.0,0.15722731
0.0,0.16163267
0.0,0.14656419
0.0,0.16471253
0.0,0.20291457
0.0,0.21359272
0.0,0.24590954
0.0,0.22213691
0.0,0.21178928
0.0,0.22832084
0.0,0.22935611
0.0,0.27409804
0.0,0.061987538
0.0,0.05411319
0.0,0.054685585
0.0,0.065227605
0.0,0.07655271
0.0,0.06775864
0.0,0.07289635
0.0,0.07495994
0.0,0.06044658
0.0,0.053814117
0.0,0.051491126
0.0,0.04759317
0.0,0.04451662
0.0,0.04043454
0.0,0.04118201
0.0,0.045367632
0.0,0.05009161
0.0,0.050894756
0.0,0.06070901
0.0,0.061112523
0.0,0.07681889
0.0,0.079697095
0.0,0.08352736
0.0,0.08634149
0.0,0.09633488
0.0,0.10630229
0.0,0.12784158
0.0,0.13271059
0.0,0.14126001
0.0,0.15652248
0.0,0.13978496
0.0,0.16068606
0.0,0.14783657
0.0,0.18390812
0.0,0.18006259
0.0,0.18485802
0.0,0.19507824
0.0,0.03642877
0.0,0.03403532
0.0,0.049843546
0.0,0.05870221
0.0,0.052748412
0.0,0.058845025
0.0,0.0516478
0.0,0.051041264
0.0,0.04486946
0.0,0.03776422
0.0,0.035388518
0.0,0.037895434
0.0,0.047963724
0.0,0.0378212
0.0,0.040199067
0.0,0.039720092
0.0,0.039302498
0.0,0.040052857
0.0,0.045438666
0.0,0.04275784
0.0,0.044761054
0.0,0.0408767
0.0,0.04575628
0.0,0.04579079
0.0,0.048228074
0.0,0.056497734
0.0,0.05081091
0.0,0.052823134
0.0,0.054858614
0.0,0.06322784
0.0,0.061372075
0.0,0.069596626
0.0,0.081850335
0.0,0.08446793
0.0,0.09521821
0.0,0.10037838
0.0,0.09750951
0.0,0.12023876
0.0,0.13660593
0.0,0.12995344
0.0,0.13429211
0.0,0.12413936
0.0,0.1407006
0.0,0.13161309
0.0,0.13683902
0.0,0.13047734
0.0,0.1109706
0.0,0.0484545
0.0,0.055585735
0.0,0.059586152
0.0,0.066163555
0.0,0.069243856
0.0,0.06825744
0.0,0.090558395
0.0,0.06806585
0.0,0.06894011
0.0,0.06853071
0.0,0.05207872
0.0,0.06843388
0.0,0.05658287
0.0,0.046803735
0.0,0.054291103
0.0,0.046821266
0.0,0.039255425
0.0,0.048896506
0.0,0.043717347
0.0,0.04355175
0.0,0.049369585
0.0,0.040294643
0.0,0.0450321
0.0,0.050170127
0.0,0.03828835
0.0,0.041033894
0.0,0.044766963
0.0,0.054205477
0.0,0.042304803
0.0,0.050818704
0.0,0.044479277
0.0,0.06381001
0.0,0.058119874
0.0,0.070213765
0.0,0.08146943
0.0,0.08788997
0.0,0.090196475
0.0,0.103688926
0.0,0.13920079
0.0,0.13407566
0.0,0.15633468
0.0,0.13472907
0.0,0.15448111
0.0,0.13584541
0.0,0.15607439
0.0,0.14870122
0.0,0.16673906
0.0,0.18624192
0.0,0.20506053
0.0,0.1967141
0.0,0.17643824
0.0,0.1904597
0.0,0.19548354
0.0,0.1800638
0.0,0.19088419
0.0,0.057892907
0.0,0.037611656
0.0,0.047598634
0.0,0.052473474
0.0,0.037391417
0.0,0.04496548
0.0,0.052524358
0.0,0.06309179
0.0,0.0530131
0.0,0.04709636
0.0,0.04796283
0.0,0.04999271
0.0,0.04827997
0.0,0.05356642
0.0,0.047345757
0.0,0.053256165
0.0,0.05166539
